,Date (LST),Year,Month,Day,Hour,Value,QC Name
495,1/21/2016 15:00,2016,1,21,15,146,Valid
496,1/21/2016 16:00,2016,1,21,16,165,Valid
497,1/21/2016 17:00,2016,1,21,17,167,Valid
498,1/21/2016 18:00,2016,1,21,18,148,Valid
499,1/21/2016 19:00,2016,1,21,19,160,Valid
500,1/21/2016 20:00,2016,1,21,20,162,Valid
501,1/21/2016 21:00,2016,1,21,21,185,Valid
502,1/21/2016 22:00,2016,1,21,22,179,Valid
503,1/21/2016 23:00,2016,1,21,23,150,Valid
504,1/22/2016 0:00,2016,1,22,0,133,Valid
505,1/22/2016 1:00,2016,1,22,1,12,Valid
506,1/22/2016 2:00,2016,1,22,2,10,Valid
507,1/22/2016 3:00,2016,1,22,3,12,Valid
508,1/22/2016 4:00,2016,1,22,4,9,Valid
509,1/22/2016 5:00,2016,1,22,5,7,Valid
510,1/22/2016 6:00,2016,1,22,6,7,Valid
511,1/22/2016 7:00,2016,1,22,7,6,Valid
512,1/22/2016 8:00,2016,1,22,8,8,Valid
513,1/22/2016 9:00,2016,1,22,9,9,Valid
514,1/22/2016 10:00,2016,1,22,10,8,Valid
515,1/22/2016 11:00,2016,1,22,11,6,Valid
516,1/22/2016 12:00,2016,1,22,12,11,Valid
517,1/22/2016 13:00,2016,1,22,13,8,Valid
518,1/22/2016 14:00,2016,1,22,14,7,Valid
519,1/22/2016 15:00,2016,1,22,15,8,Valid
520,1/22/2016 16:00,2016,1,22,16,8,Valid
521,1/22/2016 17:00,2016,1,22,17,10,Valid
522,1/22/2016 18:00,2016,1,22,18,8,Valid
523,1/22/2016 19:00,2016,1,22,19,13,Valid
524,1/22/2016 20:00,2016,1,22,20,10,Valid
525,1/22/2016 21:00,2016,1,22,21,8,Valid
526,1/22/2016 22:00,2016,1,22,22,11,Valid
527,1/22/2016 23:00,2016,1,22,23,20,Valid
528,1/23/2016 0:00,2016,1,23,0,22,Valid
529,1/23/2016 1:00,2016,1,23,1,25,Valid
530,1/23/2016 2:00,2016,1,23,2,27,Valid
531,1/23/2016 3:00,2016,1,23,3,15,Valid
532,1/23/2016 4:00,2016,1,23,4,8,Valid
533,1/23/2016 5:00,2016,1,23,5,6,Valid
534,1/23/2016 6:00,2016,1,23,6,8,Valid
535,1/23/2016 7:00,2016,1,23,7,10,Valid
536,1/23/2016 8:00,2016,1,23,8,8,Valid
537,1/23/2016 9:00,2016,1,23,9,14,Valid
538,1/23/2016 10:00,2016,1,23,10,12,Valid
539,1/23/2016 11:00,2016,1,23,11,8,Valid
540,1/23/2016 12:00,2016,1,23,12,11,Valid
541,1/23/2016 13:00,2016,1,23,13,12,Valid
542,1/23/2016 14:00,2016,1,23,14,8,Valid
543,1/23/2016 15:00,2016,1,23,15,9,Valid
544,1/23/2016 16:00,2016,1,23,16,9,Valid
545,1/23/2016 17:00,2016,1,23,17,12,Valid
546,1/23/2016 18:00,2016,1,23,18,14,Valid
547,1/23/2016 19:00,2016,1,23,19,9,Valid
548,1/23/2016 20:00,2016,1,23,20,9,Valid
549,1/23/2016 21:00,2016,1,23,21,9,Valid
550,1/23/2016 22:00,2016,1,23,22,13,Valid
551,1/23/2016 23:00,2016,1,23,23,12,Valid
552,1/24/2016 0:00,2016,1,24,0,11,Valid
553,1/24/2016 1:00,2016,1,24,1,9,Valid
554,1/24/2016 2:00,2016,1,24,2,5,Valid
555,1/24/2016 3:00,2016,1,24,3,7,Valid
556,1/24/2016 4:00,2016,1,24,4,9,Valid
557,1/24/2016 5:00,2016,1,24,5,7,Valid
558,1/24/2016 6:00,2016,1,24,6,6,Valid
559,1/24/2016 7:00,2016,1,24,7,7,Valid
560,1/24/2016 8:00,2016,1,24,8,6,Valid
561,1/24/2016 9:00,2016,1,24,9,14,Valid
562,1/24/2016 10:00,2016,1,24,10,16,Valid
563,1/24/2016 11:00,2016,1,24,11,13,Valid
564,1/24/2016 12:00,2016,1,24,12,10,Valid
565,1/24/2016 13:00,2016,1,24,13,11,Valid
566,1/24/2016 14:00,2016,1,24,14,15,Valid
567,1/24/2016 15:00,2016,1,24,15,10,Valid
568,1/24/2016 16:00,2016,1,24,16,12,Valid
569,1/24/2016 17:00,2016,1,24,17,20,Valid
570,1/24/2016 18:00,2016,1,24,18,18,Valid
571,1/24/2016 19:00,2016,1,24,19,19,Valid
572,1/24/2016 20:00,2016,1,24,20,26,Valid
573,1/24/2016 21:00,2016,1,24,21,22,Valid
574,1/24/2016 22:00,2016,1,24,22,21,Valid
575,1/24/2016 23:00,2016,1,24,23,19,Valid
576,1/25/2016 0:00,2016,1,25,0,13,Valid
577,1/25/2016 1:00,2016,1,25,1,14,Valid
578,1/25/2016 2:00,2016,1,25,2,19,Valid
579,1/25/2016 3:00,2016,1,25,3,13,Valid
580,1/25/2016 4:00,2016,1,25,4,12,Valid
581,1/25/2016 5:00,2016,1,25,5,14,Valid
582,1/25/2016 6:00,2016,1,25,6,14,Valid
583,1/25/2016 7:00,2016,1,25,7,15,Valid
584,1/25/2016 8:00,2016,1,25,8,20,Valid
585,1/25/2016 9:00,2016,1,25,9,14,Valid
586,1/25/2016 10:00,2016,1,25,10,21,Valid
587,1/25/2016 11:00,2016,1,25,11,12,Valid
588,1/25/2016 12:00,2016,1,25,12,17,Valid
589,1/25/2016 13:00,2016,1,25,13,18,Valid
590,1/25/2016 14:00,2016,1,25,14,17,Valid
591,1/25/2016 15:00,2016,1,25,15,16,Valid
592,1/25/2016 16:00,2016,1,25,16,14,Valid
593,1/25/2016 17:00,2016,1,25,17,22,Valid
594,1/25/2016 18:00,2016,1,25,18,31,Valid
595,1/25/2016 19:00,2016,1,25,19,37,Valid
596,1/25/2016 20:00,2016,1,25,20,40,Valid
597,1/25/2016 21:00,2016,1,25,21,40,Valid
598,1/25/2016 22:00,2016,1,25,22,45,Valid
599,1/25/2016 23:00,2016,1,25,23,42,Valid
600,1/26/2016 0:00,2016,1,26,0,29,Valid
601,1/26/2016 1:00,2016,1,26,1,22,Valid
602,1/26/2016 2:00,2016,1,26,2,20,Valid
603,1/26/2016 3:00,2016,1,26,3,17,Valid
604,1/26/2016 4:00,2016,1,26,4,14,Valid
605,1/26/2016 5:00,2016,1,26,5,17,Valid
606,1/26/2016 6:00,2016,1,26,6,20,Valid
607,1/26/2016 7:00,2016,1,26,7,23,Valid
608,1/26/2016 8:00,2016,1,26,8,19,Valid
609,1/26/2016 9:00,2016,1,26,9,23,Valid
610,1/26/2016 10:00,2016,1,26,10,21,Valid
611,1/26/2016 11:00,2016,1,26,11,15,Valid
612,1/26/2016 12:00,2016,1,26,12,16,Valid
613,1/26/2016 13:00,2016,1,26,13,16,Valid
614,1/26/2016 14:00,2016,1,26,14,18,Valid
615,1/26/2016 15:00,2016,1,26,15,23,Valid
616,1/26/2016 16:00,2016,1,26,16,22,Valid
617,1/26/2016 17:00,2016,1,26,17,27,Valid
618,1/26/2016 18:00,2016,1,26,18,30,Valid
619,1/26/2016 19:00,2016,1,26,19,36,Valid
620,1/26/2016 20:00,2016,1,26,20,90,Valid
621,1/26/2016 21:00,2016,1,26,21,104,Valid
622,1/26/2016 22:00,2016,1,26,22,105,Valid
623,1/26/2016 23:00,2016,1,26,23,115,Valid
624,1/27/2016 0:00,2016,1,27,0,121,Valid
625,1/27/2016 1:00,2016,1,27,1,111,Valid
626,1/27/2016 2:00,2016,1,27,2,123,Valid
627,1/27/2016 3:00,2016,1,27,3,134,Valid
628,1/27/2016 4:00,2016,1,27,4,119,Valid
629,1/27/2016 5:00,2016,1,27,5,102,Valid
630,1/27/2016 6:00,2016,1,27,6,88,Valid
631,1/27/2016 7:00,2016,1,27,7,70,Valid
632,1/27/2016 8:00,2016,1,27,8,58,Valid
633,1/27/2016 9:00,2016,1,27,9,50,Valid
634,1/27/2016 10:00,2016,1,27,10,54,Valid
635,1/27/2016 11:00,2016,1,27,11,33,Valid
636,1/27/2016 12:00,2016,1,27,12,54,Valid
637,1/27/2016 13:00,2016,1,27,13,67,Valid
638,1/27/2016 14:00,2016,1,27,14,87,Valid
639,1/27/2016 15:00,2016,1,27,15,126,Valid
640,1/27/2016 16:00,2016,1,27,16,143,Valid
641,1/27/2016 17:00,2016,1,27,17,137,Valid
642,1/27/2016 18:00,2016,1,27,18,139,Valid
643,1/27/2016 19:00,2016,1,27,19,159,Valid
644,1/27/2016 20:00,2016,1,27,20,170,Valid
645,1/27/2016 21:00,2016,1,27,21,206,Valid
646,1/27/2016 22:00,2016,1,27,22,227,Valid
647,1/27/2016 23:00,2016,1,27,23,309,Valid
648,1/28/2016 0:00,2016,1,28,0,344,Valid
649,1/28/2016 1:00,2016,1,28,1,280,Valid
650,1/28/2016 2:00,2016,1,28,2,256,Valid
651,1/28/2016 3:00,2016,1,28,3,241,Valid
652,1/28/2016 4:00,2016,1,28,4,164,Valid
653,1/28/2016 5:00,2016,1,28,5,132,Valid
654,1/28/2016 6:00,2016,1,28,6,149,Valid
655,1/28/2016 7:00,2016,1,28,7,145,Valid
656,1/28/2016 8:00,2016,1,28,8,129,Valid
657,1/28/2016 9:00,2016,1,28,9,124,Valid
658,1/28/2016 10:00,2016,1,28,10,140,Valid
659,1/28/2016 11:00,2016,1,28,11,140,Valid
660,1/28/2016 12:00,2016,1,28,12,126,Valid
661,1/28/2016 13:00,2016,1,28,13,95,Valid
662,1/28/2016 14:00,2016,1,28,14,80,Valid
663,1/28/2016 15:00,2016,1,28,15,74,Valid
664,1/28/2016 16:00,2016,1,28,16,71,Valid
665,1/28/2016 17:00,2016,1,28,17,64,Valid
666,1/28/2016 18:00,2016,1,28,18,94,Valid
667,1/28/2016 19:00,2016,1,28,19,121,Valid
668,1/28/2016 20:00,2016,1,28,20,148,Valid
669,1/28/2016 21:00,2016,1,28,21,184,Valid
670,1/28/2016 22:00,2016,1,28,22,181,Valid
671,1/28/2016 23:00,2016,1,28,23,104,Valid
672,1/29/2016 0:00,2016,1,29,0,87,Valid
673,1/29/2016 1:00,2016,1,29,1,82,Valid
674,1/29/2016 2:00,2016,1,29,2,71,Valid
675,1/29/2016 3:00,2016,1,29,3,57,Valid
676,1/29/2016 4:00,2016,1,29,4,61,Valid
677,1/29/2016 5:00,2016,1,29,5,63,Valid
678,1/29/2016 6:00,2016,1,29,6,65,Valid
679,1/29/2016 7:00,2016,1,29,7,70,Valid
680,1/29/2016 8:00,2016,1,29,8,73,Valid
681,1/29/2016 9:00,2016,1,29,9,76,Valid
682,1/29/2016 10:00,2016,1,29,10,77,Valid
683,1/29/2016 11:00,2016,1,29,11,70,Valid
684,1/29/2016 12:00,2016,1,29,12,65,Valid
685,1/29/2016 13:00,2016,1,29,13,50,Valid
686,1/29/2016 14:00,2016,1,29,14,51,Valid
687,1/29/2016 15:00,2016,1,29,15,45,Valid
688,1/29/2016 16:00,2016,1,29,16,51,Valid
689,1/29/2016 17:00,2016,1,29,17,49,Valid
690,1/29/2016 18:00,2016,1,29,18,42,Valid
691,1/29/2016 19:00,2016,1,29,19,50,Valid
692,1/29/2016 20:00,2016,1,29,20,62,Valid
693,1/29/2016 21:00,2016,1,29,21,53,Valid
694,1/29/2016 22:00,2016,1,29,22,38,Valid
695,1/29/2016 23:00,2016,1,29,23,39,Valid
696,1/30/2016 0:00,2016,1,30,0,29,Valid
697,1/30/2016 1:00,2016,1,30,1,37,Valid
698,1/30/2016 2:00,2016,1,30,2,29,Valid
699,1/30/2016 3:00,2016,1,30,3,33,Valid
700,1/30/2016 4:00,2016,1,30,4,55,Valid
701,1/30/2016 5:00,2016,1,30,5,104,Valid
702,1/30/2016 6:00,2016,1,30,6,85,Valid
703,1/30/2016 7:00,2016,1,30,7,115,Valid
704,1/30/2016 8:00,2016,1,30,8,71,Valid
705,1/30/2016 9:00,2016,1,30,9,47,Valid
706,1/30/2016 10:00,2016,1,30,10,28,Valid
707,1/30/2016 11:00,2016,1,30,11,25,Valid
708,1/30/2016 12:00,2016,1,30,12,22,Valid
709,1/30/2016 13:00,2016,1,30,13,30,Valid
710,1/30/2016 14:00,2016,1,30,14,27,Valid
711,1/30/2016 15:00,2016,1,30,15,32,Valid
712,1/30/2016 16:00,2016,1,30,16,46,Valid
713,1/30/2016 17:00,2016,1,30,17,49,Valid
714,1/30/2016 18:00,2016,1,30,18,68,Valid
715,1/30/2016 19:00,2016,1,30,19,99,Valid
716,1/30/2016 20:00,2016,1,30,20,93,Valid
717,1/30/2016 21:00,2016,1,30,21,16,Valid
718,1/30/2016 22:00,2016,1,30,22,12,Valid
719,1/30/2016 23:00,2016,1,30,23,18,Valid
720,1/31/2016 0:00,2016,1,31,0,14,Valid
721,1/31/2016 1:00,2016,1,31,1,12,Valid
722,1/31/2016 2:00,2016,1,31,2,13,Valid
723,1/31/2016 3:00,2016,1,31,3,12,Valid
724,1/31/2016 4:00,2016,1,31,4,10,Valid
725,1/31/2016 5:00,2016,1,31,5,15,Valid
726,1/31/2016 6:00,2016,1,31,6,8,Valid
727,1/31/2016 7:00,2016,1,31,7,13,Valid
728,1/31/2016 8:00,2016,1,31,8,12,Valid
729,1/31/2016 9:00,2016,1,31,9,8,Valid
730,1/31/2016 10:00,2016,1,31,10,16,Valid
731,1/31/2016 11:00,2016,1,31,11,7,Valid
732,1/31/2016 12:00,2016,1,31,12,10,Valid
733,1/31/2016 13:00,2016,1,31,13,11,Valid
734,1/31/2016 14:00,2016,1,31,14,10,Valid
735,1/31/2016 15:00,2016,1,31,15,11,Valid
736,1/31/2016 16:00,2016,1,31,16,11,Valid
737,1/31/2016 17:00,2016,1,31,17,12,Valid
738,1/31/2016 18:00,2016,1,31,18,13,Valid
739,1/31/2016 19:00,2016,1,31,19,74,Valid
740,1/31/2016 20:00,2016,1,31,20,16,Valid
741,1/31/2016 21:00,2016,1,31,21,14,Valid
742,1/31/2016 22:00,2016,1,31,22,11,Valid
743,1/31/2016 23:00,2016,1,31,23,13,Valid
744,2/1/2016 0:00,2016,2,1,0,11,Valid
745,2/1/2016 1:00,2016,2,1,1,12,Valid
746,2/1/2016 2:00,2016,2,1,2,15,Valid
747,2/1/2016 3:00,2016,2,1,3,12,Valid
748,2/1/2016 4:00,2016,2,1,4,13,Valid
749,2/1/2016 5:00,2016,2,1,5,13,Valid
750,2/1/2016 6:00,2016,2,1,6,25,Valid
751,2/1/2016 7:00,2016,2,1,7,26,Valid
752,2/1/2016 8:00,2016,2,1,8,34,Valid
753,2/1/2016 9:00,2016,2,1,9,31,Valid
754,2/1/2016 10:00,2016,2,1,10,14,Valid
755,2/1/2016 11:00,2016,2,1,11,9,Valid
756,2/1/2016 12:00,2016,2,1,12,11,Valid
757,2/1/2016 13:00,2016,2,1,13,10,Valid
758,2/1/2016 14:00,2016,2,1,14,8,Valid
759,2/1/2016 15:00,2016,2,1,15,9,Valid
760,2/1/2016 16:00,2016,2,1,16,9,Valid
761,2/1/2016 17:00,2016,2,1,17,9,Valid
762,2/1/2016 18:00,2016,2,1,18,17,Valid
763,2/1/2016 19:00,2016,2,1,19,10,Valid
764,2/1/2016 20:00,2016,2,1,20,10,Valid
765,2/1/2016 21:00,2016,2,1,21,9,Valid
766,2/1/2016 22:00,2016,2,1,22,10,Valid
767,2/1/2016 23:00,2016,2,1,23,17,Valid
768,2/2/2016 0:00,2016,2,2,0,10,Valid
769,2/2/2016 1:00,2016,2,2,1,13,Valid
770,2/2/2016 2:00,2016,2,2,2,18,Valid
771,2/2/2016 3:00,2016,2,2,3,25,Valid
772,2/2/2016 4:00,2016,2,2,4,20,Valid
773,2/2/2016 5:00,2016,2,2,5,23,Valid
774,2/2/2016 6:00,2016,2,2,6,25,Valid
775,2/2/2016 7:00,2016,2,2,7,16,Valid
776,2/2/2016 8:00,2016,2,2,8,12,Valid
777,2/2/2016 9:00,2016,2,2,9,21,Valid
778,2/2/2016 10:00,2016,2,2,10,23,Valid
779,2/2/2016 11:00,2016,2,2,11,22,Valid
780,2/2/2016 12:00,2016,2,2,12,25,Valid
781,2/2/2016 13:00,2016,2,2,13,23,Valid
782,2/2/2016 14:00,2016,2,2,14,16,Valid
783,2/2/2016 15:00,2016,2,2,15,12,Valid
784,2/2/2016 16:00,2016,2,2,16,11,Valid
785,2/2/2016 17:00,2016,2,2,17,16,Valid
786,2/2/2016 18:00,2016,2,2,18,57,Valid
787,2/2/2016 19:00,2016,2,2,19,69,Valid
788,2/2/2016 20:00,2016,2,2,20,69,Valid
789,2/2/2016 21:00,2016,2,2,21,69,Valid
790,2/2/2016 22:00,2016,2,2,22,29,Valid
791,2/2/2016 23:00,2016,2,2,23,26,Valid
792,2/3/2016 0:00,2016,2,3,0,37,Valid
793,2/3/2016 1:00,2016,2,3,1,27,Valid
794,2/3/2016 2:00,2016,2,3,2,33,Valid
795,2/3/2016 3:00,2016,2,3,3,39,Valid
796,2/3/2016 4:00,2016,2,3,4,27,Valid
797,2/3/2016 5:00,2016,2,3,5,18,Valid
798,2/3/2016 6:00,2016,2,3,6,29,Valid
799,2/3/2016 7:00,2016,2,3,7,39,Valid
800,2/3/2016 8:00,2016,2,3,8,30,Valid
801,2/3/2016 9:00,2016,2,3,9,30,Valid
802,2/3/2016 10:00,2016,2,3,10,38,Valid
803,2/3/2016 11:00,2016,2,3,11,44,Valid
804,2/3/2016 12:00,2016,2,3,12,56,Valid
805,2/3/2016 13:00,2016,2,3,13,56,Valid
806,2/3/2016 14:00,2016,2,3,14,50,Valid
807,2/3/2016 15:00,2016,2,3,15,39,Valid
808,2/3/2016 16:00,2016,2,3,16,36,Valid
809,2/3/2016 17:00,2016,2,3,17,30,Valid
810,2/3/2016 18:00,2016,2,3,18,56,Valid
811,2/3/2016 19:00,2016,2,3,19,66,Valid
812,2/3/2016 20:00,2016,2,3,20,46,Valid
813,2/3/2016 21:00,2016,2,3,21,29,Valid
814,2/3/2016 22:00,2016,2,3,22,22,Valid
815,2/3/2016 23:00,2016,2,3,23,31,Valid
816,2/4/2016 0:00,2016,2,4,0,43,Valid
817,2/4/2016 1:00,2016,2,4,1,24,Valid
818,2/4/2016 2:00,2016,2,4,2,14,Valid
819,2/4/2016 3:00,2016,2,4,3,12,Valid
820,2/4/2016 4:00,2016,2,4,4,10,Valid
821,2/4/2016 5:00,2016,2,4,5,15,Valid
822,2/4/2016 6:00,2016,2,4,6,14,Valid
823,2/4/2016 7:00,2016,2,4,7,13,Valid
824,2/4/2016 8:00,2016,2,4,8,12,Valid
825,2/4/2016 9:00,2016,2,4,9,16,Valid
826,2/4/2016 10:00,2016,2,4,10,18,Valid
827,2/4/2016 11:00,2016,2,4,11,11,Valid
828,2/4/2016 12:00,2016,2,4,12,12,Valid
829,2/4/2016 13:00,2016,2,4,13,17,Valid
830,2/4/2016 14:00,2016,2,4,14,11,Valid
831,2/4/2016 15:00,2016,2,4,15,12,Valid
832,2/4/2016 16:00,2016,2,4,16,16,Valid
833,2/4/2016 17:00,2016,2,4,17,17,Valid
834,2/4/2016 18:00,2016,2,4,18,12,Valid
835,2/4/2016 19:00,2016,2,4,19,17,Valid
836,2/4/2016 20:00,2016,2,4,20,10,Valid
837,2/4/2016 21:00,2016,2,4,21,11,Valid
838,2/4/2016 22:00,2016,2,4,22,17,Valid
839,2/4/2016 23:00,2016,2,4,23,9,Valid
840,2/5/2016 0:00,2016,2,5,0,12,Valid
841,2/5/2016 1:00,2016,2,5,1,8,Valid
842,2/5/2016 2:00,2016,2,5,2,10,Valid
843,2/5/2016 3:00,2016,2,5,3,13,Valid
844,2/5/2016 4:00,2016,2,5,4,9,Valid
845,2/5/2016 5:00,2016,2,5,5,10,Valid
846,2/5/2016 6:00,2016,2,5,6,13,Valid
847,2/5/2016 7:00,2016,2,5,7,12,Valid
848,2/5/2016 8:00,2016,2,5,8,10,Valid
849,2/5/2016 9:00,2016,2,5,9,19,Valid
850,2/5/2016 10:00,2016,2,5,10,9,Valid
851,2/5/2016 11:00,2016,2,5,11,9,Valid
852,2/5/2016 12:00,2016,2,5,12,14,Valid
853,2/5/2016 13:00,2016,2,5,13,9,Valid
854,2/5/2016 14:00,2016,2,5,14,10,Valid
855,2/5/2016 15:00,2016,2,5,15,13,Valid
856,2/5/2016 16:00,2016,2,5,16,8,Valid
857,2/5/2016 17:00,2016,2,5,17,8,Valid
858,2/5/2016 18:00,2016,2,5,18,8,Valid
859,2/5/2016 19:00,2016,2,5,19,12,Valid
860,2/5/2016 20:00,2016,2,5,20,17,Valid
861,2/5/2016 21:00,2016,2,5,21,10,Valid
862,2/5/2016 22:00,2016,2,5,22,10,Valid
863,2/5/2016 23:00,2016,2,5,23,7,Valid
864,2/6/2016 0:00,2016,2,6,0,8,Valid
865,2/6/2016 1:00,2016,2,6,1,9,Valid
866,2/6/2016 2:00,2016,2,6,2,9,Valid
867,2/6/2016 3:00,2016,2,6,3,9,Valid
868,2/6/2016 4:00,2016,2,6,4,16,Valid
869,2/6/2016 5:00,2016,2,6,5,14,Valid
870,2/6/2016 6:00,2016,2,6,6,24,Valid
871,2/6/2016 7:00,2016,2,6,7,8,Valid
872,2/6/2016 8:00,2016,2,6,8,18,Valid
873,2/6/2016 9:00,2016,2,6,9,14,Valid
874,2/6/2016 10:00,2016,2,6,10,15,Valid
875,2/6/2016 11:00,2016,2,6,11,16,Valid
876,2/6/2016 12:00,2016,2,6,12,42,Valid
877,2/6/2016 13:00,2016,2,6,13,30,Valid
878,2/6/2016 14:00,2016,2,6,14,27,Valid
879,2/6/2016 15:00,2016,2,6,15,15,Valid
880,2/6/2016 16:00,2016,2,6,16,9,Valid
881,2/6/2016 17:00,2016,2,6,17,11,Valid
882,2/6/2016 18:00,2016,2,6,18,49,Valid
883,2/6/2016 19:00,2016,2,6,19,66,Valid
884,2/6/2016 20:00,2016,2,6,20,66,Valid
885,2/6/2016 21:00,2016,2,6,21,56,Valid
886,2/6/2016 22:00,2016,2,6,22,79,Valid
887,2/6/2016 23:00,2016,2,6,23,96,Valid
888,2/7/2016 0:00,2016,2,7,0,84,Valid
889,2/7/2016 1:00,2016,2,7,1,88,Valid
890,2/7/2016 2:00,2016,2,7,2,93,Valid
891,2/7/2016 3:00,2016,2,7,3,75,Valid
892,2/7/2016 4:00,2016,2,7,4,57,Valid
893,2/7/2016 5:00,2016,2,7,5,38,Valid
894,2/7/2016 6:00,2016,2,7,6,33,Valid
895,2/7/2016 7:00,2016,2,7,7,31,Valid
896,2/7/2016 8:00,2016,2,7,8,56,Valid
897,2/7/2016 9:00,2016,2,7,9,30,Valid
898,2/7/2016 10:00,2016,2,7,10,36,Valid
899,2/7/2016 11:00,2016,2,7,11,24,Valid
900,2/7/2016 12:00,2016,2,7,12,19,Valid
901,2/7/2016 13:00,2016,2,7,13,20,Valid
902,2/7/2016 14:00,2016,2,7,14,20,Valid
903,2/7/2016 15:00,2016,2,7,15,17,Valid
904,2/7/2016 16:00,2016,2,7,16,20,Valid
905,2/7/2016 17:00,2016,2,7,17,13,Valid
906,2/7/2016 18:00,2016,2,7,18,20,Valid
907,2/7/2016 19:00,2016,2,7,19,29,Valid
908,2/7/2016 20:00,2016,2,7,20,60,Valid
909,2/7/2016 21:00,2016,2,7,21,72,Valid
910,2/7/2016 22:00,2016,2,7,22,103,Valid
911,2/7/2016 23:00,2016,2,7,23,151,Valid
913,2/8/2016 1:00,2016,2,8,1,544,Valid
914,2/8/2016 2:00,2016,2,8,2,502,Valid
916,2/8/2016 4:00,2016,2,8,4,601,Valid
917,2/8/2016 5:00,2016,2,8,5,564,Valid
918,2/8/2016 6:00,2016,2,8,6,562,Valid
919,2/8/2016 7:00,2016,2,8,7,299,Valid
920,2/8/2016 8:00,2016,2,8,8,21,Valid
921,2/8/2016 9:00,2016,2,8,9,12,Valid
922,2/8/2016 10:00,2016,2,8,10,13,Valid
923,2/8/2016 11:00,2016,2,8,11,9,Valid
924,2/8/2016 12:00,2016,2,8,12,14,Valid
925,2/8/2016 13:00,2016,2,8,13,12,Valid
926,2/8/2016 14:00,2016,2,8,14,10,Valid
927,2/8/2016 15:00,2016,2,8,15,7,Valid
928,2/8/2016 16:00,2016,2,8,16,6,Valid
929,2/8/2016 17:00,2016,2,8,17,6,Valid
930,2/8/2016 18:00,2016,2,8,18,11,Valid
931,2/8/2016 19:00,2016,2,8,19,19,Valid
932,2/8/2016 20:00,2016,2,8,20,64,Valid
933,2/8/2016 21:00,2016,2,8,21,29,Valid
934,2/8/2016 22:00,2016,2,8,22,28,Valid
935,2/8/2016 23:00,2016,2,8,23,27,Valid
936,2/9/2016 0:00,2016,2,9,0,23,Valid
937,2/9/2016 1:00,2016,2,9,1,25,Valid
938,2/9/2016 2:00,2016,2,9,2,29,Valid
939,2/9/2016 3:00,2016,2,9,3,25,Valid
940,2/9/2016 4:00,2016,2,9,4,28,Valid
941,2/9/2016 5:00,2016,2,9,5,32,Valid
942,2/9/2016 6:00,2016,2,9,6,26,Valid
943,2/9/2016 7:00,2016,2,9,7,22,Valid
944,2/9/2016 8:00,2016,2,9,8,20,Valid
945,2/9/2016 9:00,2016,2,9,9,27,Valid
946,2/9/2016 10:00,2016,2,9,10,31,Valid
947,2/9/2016 11:00,2016,2,9,11,47,Valid
948,2/9/2016 12:00,2016,2,9,12,56,Valid
949,2/9/2016 13:00,2016,2,9,13,48,Valid
950,2/9/2016 14:00,2016,2,9,14,41,Valid
951,2/9/2016 15:00,2016,2,9,15,52,Valid
952,2/9/2016 16:00,2016,2,9,16,63,Valid
953,2/9/2016 17:00,2016,2,9,17,73,Valid
954,2/9/2016 18:00,2016,2,9,18,78,Valid
955,2/9/2016 19:00,2016,2,9,19,70,Valid
956,2/9/2016 20:00,2016,2,9,20,71,Valid
957,2/9/2016 21:00,2016,2,9,21,80,Valid
958,2/9/2016 22:00,2016,2,9,22,69,Valid
959,2/9/2016 23:00,2016,2,9,23,62,Valid
960,2/10/2016 0:00,2016,2,10,0,98,Valid
961,2/10/2016 1:00,2016,2,10,1,91,Valid
962,2/10/2016 2:00,2016,2,10,2,94,Valid
963,2/10/2016 3:00,2016,2,10,3,86,Valid
964,2/10/2016 4:00,2016,2,10,4,79,Valid
965,2/10/2016 5:00,2016,2,10,5,78,Valid
966,2/10/2016 6:00,2016,2,10,6,97,Valid
967,2/10/2016 7:00,2016,2,10,7,92,Valid
968,2/10/2016 8:00,2016,2,10,8,110,Valid
969,2/10/2016 9:00,2016,2,10,9,86,Valid
970,2/10/2016 10:00,2016,2,10,10,71,Valid
971,2/10/2016 11:00,2016,2,10,11,83,Valid
972,2/10/2016 12:00,2016,2,10,12,93,Valid
973,2/10/2016 13:00,2016,2,10,13,109,Valid
974,2/10/2016 14:00,2016,2,10,14,115,Valid
975,2/10/2016 15:00,2016,2,10,15,116,Valid
976,2/10/2016 16:00,2016,2,10,16,119,Valid
977,2/10/2016 17:00,2016,2,10,17,117,Valid
978,2/10/2016 18:00,2016,2,10,18,121,Valid
979,2/10/2016 19:00,2016,2,10,19,138,Valid
980,2/10/2016 20:00,2016,2,10,20,177,Valid
981,2/10/2016 21:00,2016,2,10,21,206,Valid
982,2/10/2016 22:00,2016,2,10,22,217,Valid
983,2/10/2016 23:00,2016,2,10,23,222,Valid
984,2/11/2016 0:00,2016,2,11,0,227,Valid
985,2/11/2016 1:00,2016,2,11,1,195,Valid
986,2/11/2016 2:00,2016,2,11,2,180,Valid
987,2/11/2016 3:00,2016,2,11,3,184,Valid
988,2/11/2016 4:00,2016,2,11,4,186,Valid
989,2/11/2016 5:00,2016,2,11,5,234,Valid
990,2/11/2016 6:00,2016,2,11,6,230,Valid
991,2/11/2016 7:00,2016,2,11,7,188,Valid
992,2/11/2016 8:00,2016,2,11,8,154,Valid
993,2/11/2016 9:00,2016,2,11,9,148,Valid
994,2/11/2016 10:00,2016,2,11,10,164,Valid
995,2/11/2016 11:00,2016,2,11,11,157,Valid
